,Value (%),Level,Frequency (Hz),Voltage (V)
45,0.57,373.0,500.0,0.43972741941587573
46,0.58,380.0,500.0,0.44061904662617707
47,0.59,386.0,500.0,0.47556581311685286
48,0.6,393.0,500.0,0.4736423544175542
49,0.61,399.0,500.0,0.5081906087466035
50,0.62,406.0,500.0,0.5085662202093532
51,0.63,412.0,500.0,0.5097182553666775
52,0.64,419.0,500.0,0.5458272573259694
53,0.65,425.0,500.0,0.5450595338969132
54,0.66,432.0,500.0,0.5822153678029713
55,0.67,439.0,500.0,0.5879627431989486
56,0.68,445.0,500.0,0.5818610569902682
57,0.69,452.0,500.0,0.6194581043610972
58,0.7,458.0,500.0,0.6203229307535065
59,0.71,465.0,500.0,0.6503058457594515
60,0.72,471.0,500.0,0.6506514563066488
61,0.73,478.0,500.0,0.6525864153569151
62,0.74,484.0,500.0,0.6753174090517884
63,0.75,491.0,500.0,0.6776025787896368
64,0.76,498.0,500.0,0.699378143327129
65,0.77,504.0,500.0,0.6997377543015827
66,0.78,511.0,500.0,0.7279701158848808
67,0.79,517.0,500.0,0.7234555781121202
68,0.8,524.0,500.0,0.7224879485824108
69,0.81,530.0,500.0,0.7498793845026998
70,0.82,537.0,500.0,0.7515486354441958
71,0.83,543.0,500.0,0.7641180190313431
72,0.84,550.0,500.0,0.7701193021759719
73,0.85,557.0,500.0,0.768174642829675
74,0.86,563.0,500.0,0.7888820747703472
75,0.87,570.0,500.0,0.7924320831080057
76,0.88,576.0,500.0,0.8083124677388857
77,0.89,583.0,500.0,0.8111719550035099
78,0.9,589.0,500.0,0.806748820020144
79,0.91,596.0,500.0,0.8275459546983249
80,0.92,602.0,500.0,0.8261783129612078
81,0.93,609.0,500.0,0.8522275079195492
82,0.94,616.0,500.0,0.8524280140385158
83,0.95,622.0,500.0,0.846926746153141
84,0.96,629.0,500.0,0.8652246045594602
85,0.97,635.0,500.0,0.8674738732016978
86,0.98,642.0,500.0,0.8902270675740821
87,0.99,648.0,500.0,0.8852484156376873
88,1.0,655.0,500.0,0.9011407006317343
89,1.02,668.0,500.0,0.8982209115268371
90,1.04,681.0,500.0,0.9145338093569672
91,1.05,688.0,500.0,0.9284719347148055
92,1.06,694.0,500.0,0.9288773470870013
93,1.08,707.0,500.0,0.9491797666676777
94,1.1,720.0,500.0,0.9609234250556867
95,1.12,733.0,500.0,0.96496324834132
96,1.14,747.0,500.0,0.9789509752128568
97,1.15,753.0,500.0,0.9855248758323921
98,1.16,760.0,500.0,0.9859028873683857
99,1.18,773.0,500.0,1.0013177577929044
100,1.2,786.0,500.0,1.0143861566087904
101,1.22,799.0,500.0,1.0258381060945494
102,1.24,812.0,500.0,1.0271277454512202
103,1.25,819.0,500.0,1.0443130699056955
104,1.26,825.0,500.0,1.0454910058534428
105,1.28,838.0,500.0,1.040987268410288
106,1.3,851.0,500.0,1.06644114520096
107,1.32,865.0,500.0,1.0794971436384126
108,1.34,878.0,500.0,1.0772652755271985
109,1.35,884.0,500.0,1.0919503236793031
110,1.36,891.0,500.0,1.0923214350047186
111,1.38,904.0,500.0,1.1042008975371576
112,1.4,917.0,500.0,1.1148658230048498
113,1.42,930.0,500.0,1.1296583744376927
114,1.44,943.0,500.0,1.1391244633197883
115,1.45,950.0,500.0,1.13985358557084
116,1.46,956.0,500.0,1.1397104812036325
117,1.48,969.0,500.0,1.150723217285688
118,1.5,983.0,500.0,1.1561291822626327
119,1.55,1015.0,500.0,1.183373013678389
120,1.6,1048.0,500.0,1.1988678865443876
121,1.65,1081.0,500.0,1.2235753405560301
122,1.7,1114.0,500.0,1.2463002340647442
123,1.75,1146.0,500.0,1.2568401557176327
124,1.8,1179.0,500.0,1.2790374331247876
125,1.85,1212.0,500.0,1.297791305447536
126,1.9,1245.0,500.0,1.3154679448957702
127,1.95,1277.0,500.0,1.3298316832422699
128,2.0,1310.0,500.0,1.3428440803491148
129,2.05,1343.0,500.0,1.3668492129276253
130,2.1,1376.0,500.0,1.375094764561892
131,2.15,1408.0,500.0,1.3792931926877494
132,2.2,1441.0,500.0,1.3862460048707301
133,2.25,1474.0,500.0,1.3967270247260661
134,2.3,1507.0,500.0,1.395739294582946
135,2.35,1540.0,500.0,1.4006184434827529
136,2.4,1572.0,500.0,1.4133798329294378
137,2.45,1605.0,500.0,1.4120828933499892
138,2.5,1638.0,500.0,1.4141570566484305
139,2.55,1671.0,500.0,1.420250342600762
140,2.6,1703.0,500.0,1.4200856375743607
141,2.65,1736.0,500.0,1.4275945667286967
142,2.7,1769.0,500.0,1.4271755539414384
143,2.75,1802.0,500.0,1.4328025256629844
144,2.8,1834.0,500.0,1.4365252392711905
145,2.85,1867.0,500.0,1.435736315195134
146,2.9,1900.0,500.0,1.4391879205297684
147,2.95,1933.0,500.0,1.4409274736167113
148,3.0,1966.0,500.0,1.441796700143408
149,3.1,2031.0,500.0,1.4487297117221234
150,3.2,2097.0,500.0,1.454335682802784
151,3.25,2129.0,500.0,1.4552472106204024
152,3.3,2162.0,500.0,1.459097328116672
153,3.4,2228.0,500.0,1.4564267466169885
154,3.5,2293.0,500.0,1.4612172928128548
155,3.6,2359.0,500.0,1.4662033449750942
156,3.7,2424.0,500.0,1.4747398054871916
157,3.75,2457.0,500.0,1.4725402383617334
158,3.8,2490.0,500.0,1.4738292777000876
159,3.9,2555.0,500.0,1.4754843282082357
160,4.0,2621.0,500.0,1.4785379213964904
161,4.25,2785.0,500.0,1.490789295278745
162,4.5,2949.0,500.0,1.4989142432324911
163,4.75,3112.0,500.0,1.50317427323827
164,5.0,3276.0,500.0,1.5101075848261596
165,5.25,3440.0,500.0,1.5193969683156476
166,5.5,3604.0,500.0,1.5247400313729835
167,5.75,3768.0,500.0,1.5360750772911356
168,6.0,3932.0,500.0,1.5388156609271073
169,6.5,4259.0,500.0,1.555735077266729
170,7.0,4587.0,500.0,1.5696231010955675
171,7.5,4915.0,500.0,1.5823630898891843
172,10.0,6553.0,500.0,1.651170089712172
173,12.5,8191.0,500.0,1.7265865912411438
174,15.0,9830.0,500.0,1.7977218621173203
175,17.5,11468.0,500.0,1.8683105163120775
176,20.0,13106.0,500.0,1.9410572363657967
177,22.5,14745.0,500.0,2.0130102321969607
178,25.0,16383.0,500.0,2.0808944038574864
179,27.5,18021.0,500.0,2.1546263539780446
180,30.0,19660.0,500.0,2.2287137149448584
181,32.5,21298.0,500.0,2.3005400069093462
182,35.0,22936.0,500.0,2.3689683951780536
183,37.5,24575.0,500.0,2.44413118896451
184,40.0,26213.0,500.0,2.514061523068923
185,42.5,27851.0,500.0,2.5815953840388532
186,45.0,29490.0,500.0,2.6550054243354713
187,47.5,31128.0,500.0,2.7192351844722773
188,50.0,32767.0,500.0,2.7888894101506483
189,52.5,34405.0,500.0,2.853055268337282
190,55.0,36043.0,500.0,2.9067321064244567
191,57.5,37682.0,500.0,2.9455258903168926
192,60.0,39320.0,500.0,2.97392105686869
193,62.5,40958.0,500.0,2.9941902754361758
194,65.0,42597.0,500.0,3.006505551268575
195,65.5,42924.0,500.0,3.0079331948367782
196,66.0,43252.0,500.0,3.0094704417498446
197,66.5,43580.0,500.0,3.0108925851502395
198,67.0,43907.0,500.0,3.011629407636283
199,67.5,44235.0,500.0,3.0121733242352984
200,68.0,44563.0,500.0,3.0125790366167036
201,68.5,44890.0,500.0,3.012975848726386
202,69.0,45218.0,500.0,3.013057751225909
203,69.5,45546.0,500.0,3.013104652657216
204,70.0,45873.0,500.0,3.013144053859707
205,70.5,46201.0,500.0,3.0131370536460707
206,71.0,46529.0,500.0,3.013171854708131
207,71.5,46856.0,500.0,3.0134304626002084
208,72.0,47184.0,500.0,3.013301758672472
209,72.5,47512.0,500.0,3.013431562633794
210,73.0,47839.0,500.0,3.0135686668178825
211,73.5,48167.0,500.0,3.013299058590088
212,74.0,48495.0,500.0,3.0131695546379302
213,74.5,48822.0,500.0,3.013238256734555
214,75.0,49150.0,500.0,3.013237956725399
215,75.5,49478.0,500.0,3.013222156243166
216,76.0,49805.0,500.0,3.0130578512289268
217,76.5,50133.0,500.0,3.0129293473073426
218,77.0,50461.0,500.0,3.013071651650136
219,77.5,50788.0,500.0,3.0128936462178384
220,78.0,51116.0,500.0,3.0128705455128713
221,78.5,51444.0,500.0,3.0128310443073794
222,79.0,51771.0,500.0,3.0129085466725654
223,79.5,52099.0,500.0,3.012676639595301
224,80.0,52427.0,500.0,3.012790043056126
225,82.5,54065.0,500.0,3.0130294503622777
226,85.0,55703.0,500.0,3.013072651680648
227,87.5,57342.0,500.0,3.012841244618632
228,90.0,58980.0,500.0,3.012780642769199
229,92.5,60618.0,500.0,3.012715740788554
230,95.0,62257.0,500.0,3.012586536845549
231,97.5,63895.0,500.0,3.012580636665486
232,100.0,65534.0,500.0,3.0127159407946467
233,0.0,0.0,550.0,0.16902485822931626
234,0.05,32.0,550.0,0.1683448374767294
235,0.1,65.0,550.0,0.16843094010437223
236,0.12,78.0,550.0,0.16900525763115404
237,0.14,91.0,550.0,0.17073631045869297
238,0.15,98.0,550.0,0.17040360030518434
239,0.16,104.0,550.0,0.17101721903134243
240,0.18,117.0,550.0,0.17062170696127224
241,0.2,131.0,550.0,0.17037369939268146
242,0.21,137.0,550.0,0.16995528662373746
243,0.22,144.0,550.0,0.1701428923490093
244,0.23,150.0,550.0,0.17035219873653426
245,0.24,157.0,550.0,0.17072961025421898
246,0.25,163.0,550.0,0.1708423136936553
247,0.26,170.0,550.0,0.17114432291024573
248,0.27,176.0,550.0,0.17115172313608212
249,0.28,183.0,550.0,0.17069780928372977
250,0.29,190.0,550.0,0.17055510492873846
251,0.3,196.0,550.0,0.170488802905361
252,0.31,203.0,550.0,0.1698228825830862
253,0.32,209.0,550.0,0.16833703723868537
254,0.33,216.0,550.0,0.1660289668019652
255,0.34,222.0,550.0,0.1659154633381132
256,0.35,229.0,550.0,0.1666559859370705
257,0.36,235.0,550.0,0.16676098914151305
258,0.37,242.0,550.0,0.17247096339610077
259,0.38,249.0,550.0,0.1722252558977029
260,0.39,255.0,550.0,0.1922255662587358
261,0.4,262.0,550.0,0.1916027472518089
262,0.41,268.0,550.0,0.19162864804223712
263,0.42,275.0,550.0,0.2105689260536521
264,0.43,281.0,550.0,0.21083503417462715
265,0.44,288.0,550.0,0.23570819324320424
266,0.45,294.0,550.0,0.23562809079866812
267,0.46,301.0,550.0,0.23543318485061174
268,0.47,308.0,550.0,0.27290252832422873
269,0.48,314.0,550.0,0.27328373995788596
270,0.49,321.0,550.0,0.3123192312265403
271,0.5,327.0,550.0,0.3114369043000581
272,0.51,334.0,550.0,0.3124702358348331
273,0.52,340.0,550.0,0.3481688252693256
274,0.53,347.0,550.0,0.34953176686300036
275,0.54,353.0,550.0,0.3839878183782474
276,0.55,360.0,550.0,0.3802002027893888
277,0.56,366.0,550.0,0.37964788593401966
278,0.57,373.0,550.0,0.40903498275703926
279,0.58,380.0,550.0,0.40933519191869944
280,0.59,386.0,550.0,0.4409566569292274
281,0.6,393.0,550.0,0.4392589051179514
282,0.61,399.0,550.0,0.474010865663627
283,0.62,406.0,550.0,0.47430827473983006
284,0.63,412.0,550.0,0.4754404092898356
285,0.64,419.0,550.0,0.5084346161931202
286,0.65,425.0,550.0,0.5053148209845247
287,0.66,432.0,550.0,0.5412368172368524
288,0.67,439.0,550.0,0.541443923557238
289,0.68,445.0,550.0,0.5406367989257511
290,0.69,452.0,550.0,0.5737252087038777
291,0.7,458.0,550.0,0.5822268681539352
292,0.71,465.0,550.0,0.6140890405102697
293,0.72,471.0,550.0,0.616616817651907
294,0.73,478.0,550.0,0.6128075014008028
295,0.74,484.0,550.0,0.6537094496292022
296,0.75,491.0,550.0,0.6517241890438537
297,0.76,498.0,550.0,0.6875040809595
298,0.77,504.0,550.0,0.6848732006714068
299,0.78,511.0,550.0,0.7093570478591232
300,0.79,517.0,550.0,0.7143242994476167
301,0.8,524.0,550.0,0.7144528033692493
302,0.81,530.0,550.0,0.7439466034485925
303,0.82,537.0,550.0,0.738851147947631
304,0.83,543.0,550.0,0.7638979123142234
305,0.84,550.0,550.0,0.762414867055275
306,0.85,557.0,550.0,0.7629781842463421
307,0.86,563.0,550.0,0.7892585862605691
308,0.87,570.0,550.0,0.7907194308420074
309,0.88,576.0,550.0,0.8090177892635814
310,0.89,583.0,550.0,0.8113555606067099
311,0.9,589.0,550.0,0.8083978703451628
312,0.91,596.0,550.0,0.8309044571916895
313,0.92,602.0,550.0,0.8324788052369757
314,0.93,609.0,550.0,0.8572336606952135
315,0.94,616.0,550.0,0.8505474566484634
316,0.95,622.0,550.0,0.8534561454145984
317,0.96,629.0,550.0,0.8756764235236647
318,0.97,635.0,550.0,0.8723507220313063
319,0.98,642.0,550.0,0.8822152230719886
320,0.99,648.0,550.0,0.8876777897762997
321,1.0,655.0,550.0,0.9084530237861299
322,1.02,668.0,550.0,0.9091532451551866
323,1.04,681.0,550.0,0.9214586206854452
324,1.05,688.0,550.0,0.9394298691244172
325,1.06,694.0,550.0,0.9450668411511626
326,1.08,707.0,550.0,0.9627590810754747
327,1.1,720.0,550.0,0.9788432719260237
328,1.12,733.0,550.0,0.9827757919370073
329,1.14,747.0,550.0,0.9905013277016514
330,1.15,753.0,550.0,1.0084689760307568
331,1.16,760.0,550.0,1.0117053747978164
332,1.18,773.0,550.0,1.0269235392193312
333,1.2,786.0,550.0,1.0390762100894089
334,1.22,799.0,550.0,1.049836738474685
335,1.24,812.0,550.0,1.051459988012322
336,1.25,819.0,550.0,1.0674437757988133
337,1.26,825.0,550.0,1.063981470137624
338,1.28,838.0,550.0,1.0751283103122011
339,1.3,851.0,550.0,1.0930467571397926
340,1.32,865.0,550.0,1.107606601470981
341,1.34,878.0,550.0,1.107873609619431
342,1.35,884.0,550.0,1.1238902984099817
343,1.36,891.0,550.0,1.1223766522171557
344,1.38,904.0,550.0,1.1350473388958369
345,1.4,917.0,550.0,1.1456965638843892
346,1.42,930.0,550.0,1.1550029478926949
347,1.44,943.0,550.0,1.1724899815546066
348,1.45,950.0,550.0,1.1681540492324571
349,1.46,956.0,550.0,1.1689947748893685
350,1.48,969.0,550.0,1.1769622180364268
351,1.5,983.0,550.0,1.1910838489944107
352,1.55,1015.0,550.0,1.2131235215918308
353,1.6,1048.0,550.0,1.2385169965392053
354,1.65,1081.0,550.0,1.259344432142092
355,1.7,1114.0,550.0,1.28159481116976
356,1.75,1146.0,550.0,1.3025572508926542
357,1.8,1179.0,550.0,1.3214942288033642
358,1.85,1212.0,550.0,1.338552249372825
359,1.9,1245.0,550.0,1.3621969709524764
360,1.95,1277.0,550.0,1.3757050831873472
361,2.0,1310.0,550.0,1.3957663954099966
362,2.05,1343.0,550.0,1.4189009014190974
363,2.1,1376.0,550.0,1.4378075784050848
364,2.15,1408.0,550.0,1.4506096690938937
365,2.2,1441.0,550.0,1.4637756708883847
366,2.25,1474.0,550.0,1.469486745176538
367,2.3,1507.0,550.0,1.477199180541388
368,2.35,1540.0,550.0,1.4913156113406711
369,2.4,1572.0,550.0,1.4963577652149938
370,2.45,1605.0,550.0,1.5013374171819105
371,2.5,1638.0,550.0,1.5099495800042615
372,2.55,1671.0,550.0,1.509155755778661
373,2.6,1703.0,550.0,1.5143448141361673
374,2.65,1736.0,550.0,1.5186460453993222
375,2.7,1769.0,550.0,1.5203846984588025
376,2.75,1802.0,550.0,1.5266236888576785
377,2.8,1834.0,550.0,1.5287951551255716
378,2.85,1867.0,550.0,1.531768445863202
379,2.9,1900.0,550.0,1.5366704954618955
380,2.95,1933.0,550.0,1.5413914395336603
381,3.0,1966.0,550.0,1.5395530834314923
382,3.1,2031.0,550.0,1.5464713945615836
383,3.2,2097.0,550.0,1.5507030237006654
384,3.25,2129.0,550.0,1.5533960058839549
385,3.3,2162.0,550.0,1.554916352281247
386,3.4,2228.0,550.0,1.5564176980986761
387,3.5,2293.0,550.0,1.5623753799126985
388,3.6,2359.0,550.0,1.5658551861079593
389,3.7,2424.0,550.0,1.5676269401776068
390,3.75,2457.0,550.0,1.5699165100497257
391,3.8,2490.0,550.0,1.5768173206457565
392,3.9,2555.0,550.0,1.5770988292367185
393,4.0,2621.0,550.0,1.576599313992725
394,4.25,2785.0,550.0,1.5875977496383364
395,4.5,2949.0,550.0,1.5958113002960166
396,4.75,3112.0,550.0,1.601466772887338
397,5.0,3276.0,550.0,1.6121386985686674
398,5.25,3440.0,550.0,1.6189634068422383
399,5.5,3604.0,550.0,1.6283172923001585
400,5.75,3768.0,550.0,1.6316886951872114
401,6.0,3932.0,550.0,1.6409895790276612
402,6.5,4259.0,550.0,1.6499200515640466
403,7.0,4587.0,550.0,1.6676740933744154
404,7.5,4915.0,550.0,1.6843516023316039
405,10.0,6553.0,550.0,1.7525003820673024
406,12.5,8191.0,550.0,1.8261733303872418
407,15.0,9830.0,550.0,1.8944135129123467
408,17.5,11468.0,550.0,1.9684392719992432
409,20.0,13106.0,550.0,2.0405638730673674
410,22.5,14745.0,550.0,2.1091011646595432
411,25.0,16383.0,550.0,2.18454826712239
412,27.5,18021.0,550.0,2.2552259240332946
413,30.0,19660.0,550.0,2.3234047046845436
414,32.5,21298.0,550.0,2.391938596172948
415,35.0,22936.0,550.0,2.4686929385295806
416,37.5,24575.0,550.0,2.537613241810319
417,40.0,26213.0,550.0,2.608629309048695
418,42.5,27851.0,550.0,2.6760048651874895
419,45.0,29490.0,550.0,2.748527078389793
420,47.5,31128.0,550.0,2.813021646607767
421,50.0,32767.0,550.0,2.8729655759513677
422,52.5,34405.0,550.0,2.919944209625434
423,55.0,36043.0,550.0,2.953596736619122
424,57.5,37682.0,550.0,2.979719833832614
425,60.0,39320.0,550.0,2.997551077999222
426,62.5,40958.0,550.0,3.008435010150634
427,65.0,42597.0,550.0,3.013420662300678
428,65.5,42924.0,550.0,3.0137716730126316
429,66.0,43252.0,550.0,3.0141410842861327
430,66.5,43580.0,550.0,3.0145117955992005
431,67.0,43907.0,550.0,3.01486670642999
432,67.5,44235.0,550.0,3.0150316114624793
433,68.0,44563.0,550.0,3.0150597123200575
434,68.5,44890.0,550.0,3.0148454057801364
435,69.0,45218.0,550.0,3.014834005432207
436,69.5,45546.0,550.0,3.014696601239118
437,70.0,45873.0,550.0,3.0145524968415325
438,70.5,46201.0,550.0,3.0145418965180224
439,71.0,46529.0,550.0,3.0144203928101976
440,71.5,46856.0,550.0,3.0144693943055016
441,72.0,47184.0,550.0,3.014537296377674
442,72.5,47512.0,550.0,3.0144537938294453
443,73.0,47839.0,550.0,3.0145677973084384
444,73.5,48167.0,550.0,3.0145741975038116
445,74.0,48495.0,550.0,3.014441393450988
446,74.5,48822.0,550.0,3.0144595940064502
447,75.0,49150.0,550.0,3.0144903949463826
448,75.5,49478.0,550.0,3.0147555030365254
449,76.0,49805.0,550.0,3.0149680095215676
450,76.5,50133.0,550.0,3.0149464088624622
451,77.0,50461.0,550.0,3.0146486997773185
452,77.5,50788.0,550.0,3.0146448996613575
453,78.0,51116.0,550.0,3.01475830312202
454,78.5,51444.0,550.0,3.014733102353018
455,79.0,51771.0,550.0,3.0148538060364762
456,79.5,52099.0,550.0,3.014630799231071
457,80.0,52427.0,550.0,3.0147835038911124
458,82.5,54065.0,550.0,3.0148143048309963
459,85.0,55703.0,550.0,3.0146106986177275
460,87.5,57342.0,550.0,3.0145352963166028
461,90.0,58980.0,550.0,3.0144475936401873
462,92.5,60618.0,550.0,3.0145710974091644
463,95.0,62257.0,550.0,3.0144924950104555
464,97.5,63895.0,550.0,3.0145839978028444
465,100.0,65534.0,550.0,3.0145373963807147
466,0.0,0.0,600.0,0.16821823361308533
467,0.05,32.0,600.0,0.1679962268379772
468,0.1,65.0,600.0,0.16865684699850514
469,0.12,78.0,600.0,0.16942577046418766
470,0.14,91.0,600.0,0.16934266792809913
471,0.15,98.0,600.0,0.1685908449842829
472,0.16,104.0,600.0,0.16891495487533104
473,0.18,117.0,600.0,0.1681768323496201
474,0.2,131.0,600.0,0.16886975349589486
475,0.21,137.0,600.0,0.1688583531479838
476,0.22,144.0,600.0,0.16887515366069494
477,0.23,150.0,600.0,0.16859784519791338
478,0.24,157.0,600.0,0.16773661891537256
479,0.25,163.0,600.0,0.16816993213904174
480,0.26,170.0,600.0,0.16849534206976605
481,0.27,176.0,600.0,0.16821773359782627
482,0.28,183.0,600.0,0.16823823422345743
483,0.29,190.0,600.0,0.1679835264503927
484,0.3,196.0,600.0,0.167360007422101
485,0.31,203.0,600.0,0.16816713205359005
486,0.32,209.0,600.0,0.16806762901699884
487,0.33,216.0,600.0,0.16772981870784687
488,0.34,222.0,600.0,0.1678805233069859
489,0.35,229.0,600.0,0.1680060271370594
490,0.36,235.0,600.0,0.16823673417767965
491,0.37,242.0,600.0,0.16868084773094888
492,0.38,249.0,600.0,0.16887905377971643
493,0.39,255.0,600.0,0.1728991764641263
494,0.4,262.0,600.0,0.17290347659535532
495,0.41,268.0,600.0,0.17262536810815757
496,0.42,275.0,600.0,0.19009470122989788
497,0.43,281.0,600.0,0.1895361841853081
498,0.44,288.0,600.0,0.2097718017273472
499,0.45,294.0,600.0,0.20962549726248902
500,0.46,301.0,600.0,0.2096805989440597
501,0.47,308.0,600.0,0.23223518725547154
502,0.48,314.0,600.0,0.23188177647022853
503,0.49,321.0,600.0,0.2608436603167808
504,0.5,327.0,600.0,0.2621043987914664
505,0.51,334.0,600.0,0.2618445908627564
506,0.52,340.0,600.0,0.29986215106662273
507,0.53,347.0,600.0,0.2989135221167663
508,0.54,353.0,600.0,0.3390982484572894
509,0.55,360.0,600.0,0.3407739995971584
510,0.56,366.0,600.0,0.34185013243812273
511,0.57,373.0,600.0,0.3722955615588859
512,0.58,380.0,600.0,0.3728853795587018
513,0.59,386.0,600.0,0.4007990314157513
514,0.6,393.0,600.0,0.40418203465682107
515,0.61,399.0,600.0,0.4333011233008828
516,0.62,406.0,600.0,0.4333315242286441
517,0.63,412.0,600.0,0.4326971048677003
518,0.64,419.0,600.0,0.46224600662862275
519,0.65,425.0,600.0,0.46212010278634563
520,0.66,432.0,600.0,0.49998655837885925
521,0.67,439.0,600.0,0.4994123408551288
522,0.68,445.0,600.0,0.49806399970702286
523,0.69,452.0,600.0,0.5328066599688712
524,0.7,458.0,600.0,0.5315233208044696
525,0.71,465.0,600.0,0.5706272141605867
526,0.72,471.0,600.0,0.5687108556779694
527,0.73,478.0,600.0,0.5667216949736033
528,0.74,484.0,600.0,0.6047589557786818
529,0.75,491.0,600.0,0.6055195789910592
530,0.76,498.0,600.0,0.6446711738029131
531,0.77,504.0,600.0,0.6408900584124224
532,0.78,511.0,600.0,0.6740357699392675
533,0.79,517.0,600.0,0.6822786214911315
534,0.8,524.0,600.0,0.6736898593829104
535,0.81,530.0,600.0,0.7186071301492352
536,0.82,537.0,600.0,0.7159592493423251
537,0.83,543.0,600.0,0.7464669803643948
538,0.84,550.0,600.0,0.7420794464674842
539,0.85,557.0,600.0,0.744839830707721
540,0.86,563.0,600.0,0.7735144057863074
541,0.87,570.0,600.0,0.7724153722464715
542,0.88,576.0,600.0,0.7961964979888292
543,0.89,583.0,600.0,0.7965514088198504
544,0.9,589.0,600.0,0.7970153229773864
545,0.91,596.0,600.0,0.8219500839258977
546,0.92,602.0,600.0,0.8208186493972552
547,0.93,609.0,600.0,0.8407004561418474
548,0.94,616.0,600.0,0.8443152664571076
549,0.95,622.0,600.0,0.8462929268105134
550,0.96,629.0,600.0,0.869287828559216
551,0.97,635.0,600.0,0.8647052887112006
552,0.98,642.0,600.0,0.8841368817163616
553,0.99,648.0,600.0,0.8858309334147146
554,1.0,655.0,600.0,0.9075536963408322
555,1.02,668.0,600.0,0.9061291528672093
556,1.04,681.0,600.0,0.93155372876369
557,1.05,688.0,600.0,0.9457161609668303
558,1.06,694.0,600.0,0.9458068637348531
559,1.08,707.0,600.0,0.9660043801141377
560,1.1,720.0,600.0,0.9843992414807512
561,1.12,733.0,600.0,0.9808903343974087
562,1.14,747.0,600.0,1.005023670888393
563,1.15,753.0,600.0,1.014552261677902
564,1.16,760.0,600.0,1.0172490439771724
565,1.18,773.0,600.0,1.0349905854060446
566,1.2,786.0,600.0,1.0508460692770172
567,1.22,799.0,600.0,1.0679420910061856
568,1.24,812.0,600.0,1.0707998782189398
569,1.25,819.0,600.0,1.0852081179235222
570,1.26,825.0,600.0,1.0857706350901843
571,1.28,838.0,600.0,1.0965347635853069
572,1.3,851.0,600.0,1.1133906779869889
573,1.32,865.0,600.0,1.1281379280373471
574,1.34,878.0,600.0,1.122798965105132
575,1.35,884.0,600.0,1.1421750564165107
576,1.36,891.0,600.0,1.1428335765129558
577,1.38,904.0,600.0,1.1578895359843646
578,1.4,917.0,600.0,1.1676862349558932
579,1.42,930.0,600.0,1.1811631462385919
580,1.44,943.0,600.0,1.1949462668660493
581,1.45,950.0,600.0,1.192903504525905
582,1.46,956.0,600.0,1.1919817763969829
583,1.48,969.0,600.0,1.2050681757621948
584,1.5,983.0,600.0,1.2174176526383143
585,1.55,1015.0,600.0,1.247640874977866
586,1.6,1048.0,600.0,1.262211219629506
587,1.65,1081.0,600.0,1.2902698759117355
588,1.7,1114.0,600.0,1.3168867881954358
589,1.75,1146.0,600.0,1.3417152458998354
590,1.8,1179.0,600.0,1.3580975458479543
591,1.85,1212.0,600.0,1.3836019241798119
592,1.9,1245.0,600.0,1.3977152548844856
593,1.95,1277.0,600.0,1.4232297335245805
594,2.0,1310.0,600.0,1.4430501383953298
595,2.05,1343.0,600.0,1.469974160051265
596,2.1,1376.0,600.0,1.4890488421643688
597,2.15,1408.0,600.0,1.503835093404941
598,2.2,1441.0,600.0,1.5244175215308127
599,2.25,1474.0,600.0,1.541321837409578
